order_date,sku_id,order_quantity
2020-06-06,3271CA,0.10798387716129432
2020-04-14,3264CA,9.265996799187521
2019-11-10,3249CA,4.005791218322644
2020-06-02,3239AA,5.065703111108836
2020-04-14,3205AA,0.12432048004126717
2019-11-06,3180BA,2.99870869346302
2020-05-05,3178CA,1.1354905875258126
2019-09-07,3271CA,0.6539613927544278
2019-09-20,3264CA,0.30321264653502045
2020-04-03,3249CA,2.817723691433346
2020-01-15,3239AA,3.76250293246592
2020-02-21,3205AA,0.40754717630856596
2019-10-07,3180BA,0.6591352701871822
2020-02-12,3178CA,0.5028154564766063
2019-08-30,3126BA,3.8055628530227246
2019-10-30,3098AA,2.7237009788612716
2020-03-03,3075BA,20.99849809456087
2020-05-15,3038BA,1.0616913938255819
2020-01-09,3016BA,1.6499620036413125
2019-12-15,3007CA,3.899361695601669
2020-05-30,3006CA,1.8973249999334263
2020-05-26,2573CA,34.17621597615515
2019-10-29,2565CA,6.8926149191922015
2020-04-02,2548CA,5.153517185509627
2019-12-11,2539AA,6.849734873026368
2020-03-12,2528CA,1567.6086333194821
2020-02-06,2473CA,10207.018030135401
2019-11-14,2458CA,1681.207838970325
2020-01-01,2449CA,1.7392972680477736
2019-08-30,2422BA,1180.289750179551
2020-05-03,2418CA,2528.171027549991
2019-09-22,2391CA,10390.137496888328
2019-10-28,2371CA,6950.445471083561
2019-10-13,2365AA,5.238829715450629
2020-04-17,2336BA,275.9130235828146
2019-09-12,2267CA,8.281018576565337
2020-03-02,2143AA,5.22490883213035
2020-04-14,2117BA,3.631027603012567
2019-10-17,2096AA,0.7185920484035346
2019-09-07,1947CA,3.5186324712628014
2020-05-29,1902BA,3.636851962880314
2020-03-04,1876AA,0.40817704653774756
2020-01-12,1857AA,8.178886867357054
2020-05-19,1851CA,0.6845604996597954
2019-10-28,1842BA,1.6322720763525302
2020-02-08,1830AA,8.197330410201737
2020-05-10,1827AA,6.007351892584975
2020-05-12,1826AA,6.711030560660296
2019-10-26,1819AA,3.5302460835841387
2019-09-16,1811CA,5.729912190809003
2019-12-02,1801AA,5.555752459766155
2019-11-23,1798AA,1.5240219727832147
2020-01-17,1767CA,5.153370669191784
2020-05-02,1766CA,0.43385711125715654
2020-02-11,1764AA,2.278899180727119
2020-05-21,1745BA,4.645762557332648
2019-09-29,1741BA,2.230365763931175
2019-11-02,1712AA,9.774726610939247
2020-01-10,1698CA,6.862568669597252
2019-09-12,1688CA,6.824553822990143
2020-06-03,1681CA,27.901120260301436
2020-06-11,1678CA,4.185337403988708
2020-04-22,1672AA,1.4811612783829253
2020-05-07,1584BA,1.034706911662633
2020-01-13,1582CA,1.5315634254286017
2019-08-24,1571AA,4.33979172211356
2020-05-23,1488CA,8.771012228107603
2020-04-19,1468AA,0.8348135091973097
2019-11-27,1434BA,0.7481168612120548
2019-11-12,1420CA,9.195660370318064
2019-12-22,1403CA,1.360260295183728
2020-05-20,1390BA,4.001446548403434
2019-10-30,1374CA,4.523345779912045
2020-04-04,1373BA,2.041526219908334
2020-05-20,1367CA,1.2091301230854616
2019-09-11,1326AA,2.8727606246676265
2020-04-10,1325AA,8.861925557183767
2019-08-20,1321BA,2.2646624453142925
2020-05-04,1317BA,0.7730948724491071
2019-08-25,1315BA,3.2386202638189454
2020-03-31,1308BA,7.3607490546319285
2019-10-25,1296CA,4.306988894206437
2020-01-13,1295CA,0.24391806010791062
2019-10-29,1283CA,0.7550380058441838
2020-02-25,1281BA,0.35181160956308744
2019-10-16,1244AA,3072.802472867018
2019-11-02,1206BA,57.55874184044852
2019-09-10,1196AA,1.6871708097642824
2019-10-26,3271CA,0.6321794547122136
2019-11-16,3264CA,4.724924564435709
2019-10-26,3249CA,7.47626227473861
2019-11-14,3239AA,2.5077124887242475
2019-09-25,3205AA,0.5696283826736249
2019-10-13,3180BA,2.0002665502845254
2019-11-24,3178CA,0.03165510525934337
2019-09-18,3271CA,0.4671399229170058
2020-04-27,3264CA,2.593354449498798
2019-12-19,3249CA,8.49922635080999
2019-11-26,3239AA,2.465221404761225
2019-10-20,3205AA,0.5910587189167473
2019-10-26,3180BA,8.539339395597782
2020-03-21,3178CA,0.1112626469308113
2019-11-20,3126BA,0.72106468332792
2019-09-03,3098AA,3.281203391672528
2019-12-30,3075BA,6.888156018695961
2020-02-19,3038BA,0.8249612577033798
2019-11-01,3016BA,0.5471407248728647
2020-03-12,3007CA,0.37567266417814693
2019-12-19,3006CA,1.7440200618816748
2020-06-07,2573CA,49.61503692331159
2020-03-25,2565CA,132.33370521980729
2020-01-16,2548CA,0.9270026882076632
2020-01-24,2539AA,3.970650156478581
2020-04-22,2528CA,1990.309335566388
2020-06-01,2473CA,9749.638495284757
2019-11-17,2458CA,443.6397347962362
2020-02-03,2449CA,2.499283550950342
2019-09-22,2422BA,1348.017042653663
2020-02-14,2418CA,10417.040820530738
2020-04-18,2391CA,16228.771256431732
2020-04-29,2371CA,2241.383983778883
2019-10-16,2365AA,2.60815516504749
2019-10-30,2336BA,86.93105525330705
2019-11-26,2267CA,0.6559278074979805
2019-10-26,2143AA,3.136783352747342
2020-01-13,2117BA,19.840553209902115
2019-09-24,2096AA,6.976389877921818
2020-05-19,1947CA,3.2141390520580657
2019-12-15,1902BA,0.6210936216177232
2020-01-08,1876AA,0.9573833944223545
2020-04-11,1857AA,5.873599166617696
2019-12-17,1851CA,8.985588917753766
2020-01-31,1842BA,1.3597121387891735
2020-03-13,1830AA,5.411015390094659
2019-09-02,1827AA,9.298170933213559
2019-11-09,1826AA,9.04518741018081
2019-11-07,1819AA,0.946771682992773
2019-09-28,1811CA,3.9922850733004003
2019-09-16,1801AA,1.4193995733356908
2020-02-05,1798AA,2.3571989091306564
2020-05-26,1767CA,0.5542981012673431
2020-01-30,1766CA,6.096133739131387
2020-05-20,1764AA,4.6666282779759625
2020-05-14,1745BA,3.390109143065911
2020-03-15,1741BA,2.807440734385047
2020-04-10,1712AA,7.29385665605545
2020-02-07,1698CA,2.1736249237706495
2020-02-02,1688CA,7.946135239996855
2020-02-02,1681CA,33.23532974219895
2020-01-24,1678CA,3.372992762556276
2020-03-27,1672AA,9.797645078776481
2019-11-10,1584BA,2.0465620573915944
2019-12-05,1582CA,1.7495751659822123
2019-11-20,1571AA,4.260316605829293
2020-04-29,1488CA,0.479526440276129
2020-02-20,1468AA,6.887186906878025
2019-09-03,1434BA,7.169380336452019
2020-03-20,1420CA,8.977022932037233
2020-05-13,1403CA,2.0963938678537297
2019-11-15,1390BA,1.9858666573393025
2019-10-22,1374CA,2.4026883355043682
2020-03-20,1373BA,2.9067290955617366
2019-08-18,1367CA,0.5216851754399887
2019-09-30,1326AA,6.3610397150366484
2019-09-24,1325AA,9.234947728834848
2019-11-01,1321BA,1.1069176858178675
2019-08-20,1317BA,4.967203747165821
2020-05-10,1315BA,7.546379361615585
2019-10-05,1308BA,3.6640654231493794
2020-04-20,1296CA,5.072419252758033
2019-11-25,1295CA,0.10048982964358688
2020-02-20,1283CA,0.7013604976878491
2020-03-14,1281BA,1.3032844583837078
2020-05-30,1244AA,1825.5871727425213
2019-09-27,1206BA,77.54170995859958
2019-09-20,1196AA,5.3417297777130015
2020-02-02,3271CA,1.1784329405329041
2019-12-24,3264CA,9.821518308051772
2020-01-23,3249CA,6.430390138294195
2020-04-13,3239AA,8.856202181085722
2019-10-16,3205AA,0.9238223909817118
2020-02-04,3180BA,2.9743034924786826
2020-05-02,3178CA,0.16820280314652464
2019-11-14,3271CA,1.3689406227880396
2020-01-24,3264CA,5.423720360071278
2019-11-21,3249CA,5.849416256161456
2019-10-07,3239AA,8.738508858249434
2019-12-19,3205AA,0.9419175870669877
2019-11-17,3180BA,0.8986876586690906
2019-10-22,3178CA,0.09344243793060156
2020-02-04,3126BA,7.76659763893694
2020-05-25,3098AA,10.43071027324033
2020-06-10,3075BA,14.823995405475475
2019-12-23,3038BA,1.2495453633066802
2020-05-22,3016BA,1.658228610603228
2020-01-20,3007CA,1.0239628288476208
2020-03-22,3006CA,2.161726018105231
2020-01-23,2573CA,26.685322120289033
2020-03-12,2565CA,144.3233000928123
2019-08-28,2548CA,0.1627135896493459
2020-01-03,2539AA,6.358709906044448
2020-02-06,2528CA,1936.4291311327786
2020-04-15,2473CA,10314.139640352025
2020-01-17,2458CA,3683.769119906118
2020-05-27,2449CA,3.8716303104775704
2020-03-24,2422BA,44.33057129673805
2020-04-20,2418CA,16730.30421951869
2020-03-22,2391CA,24008.209888864272
2019-10-20,2371CA,6034.48259310927
2019-12-25,2365AA,5.789289343420073
2020-02-05,2336BA,71.17087218950529
2019-09-09,2267CA,3.8050993133466378
2019-10-21,2143AA,0.5965853095314966
2019-12-26,2117BA,55.73092294270101
2019-09-07,2096AA,5.91768953539942
2020-04-13,1947CA,6.562848004048022
2020-03-11,1902BA,6.634449216472186
2019-09-07,1876AA,0.6976820681830912
2019-10-03,1857AA,7.711496454874018
2019-08-19,1851CA,8.931726589195382
2019-10-16,1842BA,0.5920247265809648
2020-05-09,1830AA,1.2179055718692655
2020-02-07,1827AA,1.3137035537725017
2020-02-10,1826AA,4.726378891153628
2020-03-21,1819AA,0.5237272174862906
2019-11-11,1811CA,1.3673236686072099
2019-08-31,1801AA,4.501155159754911
2019-10-29,1798AA,3.2603401302630104
2020-01-18,1767CA,9.927280395014424
2019-09-01,1766CA,0.48327128760398685
2019-12-16,1764AA,8.32987130936985
2019-10-23,1745BA,4.72509368395294
2019-08-25,1741BA,3.2792442432584594
2020-04-17,1712AA,2.1399116887146894
2019-08-19,1698CA,6.723885250683377
2020-01-18,1688CA,6.5248873802764065
2020-01-08,1681CA,19.063987501625803
2020-01-03,1678CA,8.317962625337078
2019-11-01,1672AA,2.878007533110111
2019-11-15,1584BA,0.5492929686813625
2020-02-27,1582CA,1.358816099445585
2019-10-13,1571AA,5.128862334971296
2020-02-19,1488CA,9.682563698756086
2019-08-18,1468AA,3.225035736370041
2020-06-09,1434BA,0.9746074076470324
2020-06-12,1420CA,1.8617140883935723
2019-10-25,1403CA,1.5363103035208485
2020-06-02,1390BA,4.5979679134267
2019-12-02,1374CA,5.879541388622089
2020-02-19,1373BA,5.24650444246539
2019-09-06,1367CA,0.3485907997775062
2020-01-27,1326AA,9.357481703696738
2019-12-06,1325AA,4.351373378643752
2019-10-15,1321BA,3.950111051207724
2019-08-27,1317BA,0.11615299997953521
2020-04-20,1315BA,7.0481957097695265
2019-10-28,1308BA,5.787217223856876
2020-02-25,1296CA,2.238149247127159
2020-04-07,1295CA,1.2190636600758609
2020-03-12,1283CA,0.12674574836146998
2019-10-12,1281BA,0.2603774740253893
2020-06-05,1244AA,4830.715757385799
2020-01-27,1206BA,83.80770071985435
2020-02-12,1196AA,2.124165036205591
2019-11-27,3271CA,0.5265377658054485
2019-12-29,3264CA,6.843150086021814
2020-03-29,3249CA,4.11001402017162
2019-12-04,3239AA,1.3061848793836162
2020-03-25,3205AA,0.3418995709772783
2020-04-10,3180BA,2.9565176710288466
2019-12-24,3178CA,0.5249775717010747
2020-03-15,3271CA,0.20876244157966917
2020-03-03,3264CA,6.244614248352471
2019-12-28,3249CA,0.931409335529183
2019-09-17,3239AA,6.7201755060423904
2020-02-05,3205AA,0.4300088036585332
2020-03-02,3180BA,0.2397321446889944
2019-11-05,3178CA,1.05655678179265
2020-01-02,3126BA,0.5773218511698275
2020-04-11,3098AA,9.2471339948894
2020-04-29,3075BA,1.3231874080239119
2020-03-04,3038BA,1.6087248365575186
2019-09-20,3016BA,0.8536490223374733
2019-10-06,3007CA,2.4134524645364204
2020-05-27,3006CA,5.752083914904297
2019-10-12,2573CA,31.90489640833502
2020-05-17,2565CA,167.04632900718738
2020-04-26,2548CA,0.03368218125662681
2019-09-14,2539AA,4.4242431449795365
2019-12-03,2528CA,1778.1166429261325
2020-02-09,2473CA,9511.74834876851
2020-03-22,2458CA,1766.8593053252437
2019-11-06,2449CA,0.5296596087346794
2020-01-26,2422BA,1137.3585446356085
2019-12-02,2418CA,10259.511038642626
2020-05-03,2391CA,24436.320453251305
2019-10-25,2371CA,7185.8343067917585
2020-04-07,2365AA,8.018763690380393
2020-01-14,2336BA,146.10024675931555
2020-03-01,2267CA,8.351465062747042
2020-02-16,2143AA,6.277349583791899
2020-02-05,2117BA,36.35357005518636
2020-04-30,2096AA,1.4098493129896539
2019-12-01,1947CA,5.4473385910320555
2019-10-04,1902BA,1.6188166372195933
2019-12-13,1876AA,1.060562471610046
2019-08-21,1857AA,4.519394041278933
2019-11-03,1851CA,5.32919855197325
2020-03-25,1842BA,0.5315281133018634
2020-03-26,1830AA,2.825494388267271
2020-02-11,1827AA,2.448294120029094
2019-09-07,1826AA,5.633276084218647
2020-04-05,1819AA,3.3364331135646754
2020-05-15,1811CA,8.743789765874212
2020-03-05,1801AA,14.09690393944923
2019-10-11,1798AA,5.796141034051352
2019-10-29,1767CA,4.65869378487855
2019-12-01,1766CA,6.954289463034636
2020-02-22,1764AA,0.9625745438843308
2019-10-26,1745BA,1.4162158502065891
2020-02-28,1741BA,1.2825153831545875
2020-02-24,1712AA,5.3299643016181255
2020-04-12,1698CA,0.23384377252142374
2020-02-13,1688CA,9.698421901333102
2020-02-12,1681CA,23.894967393588896
2020-04-10,1678CA,6.81210113543842
2019-09-12,1672AA,2.5780634281389303
2020-04-24,1584BA,0.7689972880836059
2020-06-02,1582CA,2.5746155078117683
2019-09-03,1571AA,1.4689430361765075
2020-01-30,1488CA,9.425035743555497
2019-12-09,1468AA,4.588950889128828
2020-01-05,1434BA,1.1063402488635488
2019-12-12,1420CA,1.697396239051554
2019-09-10,1403CA,0.7291491193454902
2019-12-30,1390BA,3.356512192267539
2020-03-27,1374CA,8.991753804496208
2020-01-26,1373BA,1.166679629806412
2020-01-19,1367CA,0.14589463805962266
2020-02-18,1326AA,2.0369698679428794
2020-03-20,1325AA,3.508957265745265
2020-05-20,1321BA,6.763134444532137
2019-11-06,1317BA,7.269436954034516
2019-12-19,1315BA,7.420564099584165
2020-01-02,1308BA,0.49769715441042806
2020-04-28,1296CA,2.386225028105536
2019-12-09,1295CA,0.7677498634837897
2020-01-19,1283CA,0.47770720193345695
2019-11-04,1281BA,0.5147430993658612
2020-05-05,1244AA,4081.6166377596833
2019-12-24,1206BA,16.300454244428014
2019-08-22,1196AA,1.161752410833079
2020-04-29,3271CA,0.7334055239797435
2020-05-05,3264CA,3.9606283668902496
2020-04-23,3249CA,7.892556884395217
2020-06-12,3239AA,7.935502833013748
2019-08-29,3205AA,0.3451107172625123
2019-12-24,3180BA,9.334113031311988
2019-08-18,3178CA,0.9503910850627619
2019-11-16,3271CA,0.7411149467969295
2020-01-22,3264CA,6.1601846316045386
2020-05-01,3249CA,0.6867029398086
2019-12-22,3239AA,8.709064400416874
2019-09-27,3205AA,0.454494212985854
2019-08-30,3180BA,2.974405185393066
2020-01-02,3178CA,0.12158261533758082
2020-03-20,3126BA,2.3729739399664593
2019-09-30,3098AA,5.42562615813143
2020-05-13,3075BA,16.278820065309937
2020-05-27,3038BA,1.1792278126546
2019-12-12,3016BA,0.0004049738801152892
2020-02-14,3007CA,0.20817882576604552
2020-04-04,3006CA,3.859432409458269
2019-10-09,2573CA,36.12395373903906
2019-09-26,2565CA,115.18094160962058
2020-03-31,2548CA,0.002384912188533317
2020-04-30,2539AA,5.386308223940526
2020-04-15,2528CA,525.44864827475
2020-02-01,2473CA,1206.1384010256943
2019-08-18,2458CA,4080.8945948275364
2019-10-04,2449CA,0.2452387434018577
2020-02-04,2422BA,1723.237610851131
2019-12-28,2418CA,8682.5452220101
2019-11-21,2391CA,16459.736338916868
2019-10-27,2371CA,10051.950091781784
2020-01-15,2365AA,6.981362368773824
2020-03-04,2336BA,96.4461748037121
2019-12-27,2267CA,0.003422211222085293
2019-12-08,2143AA,5.267801785359318
2020-04-19,2117BA,55.24233391235042
2019-12-31,2096AA,2.2227827874262642
2019-08-23,1947CA,5.776106213623762
2019-08-23,1902BA,7.353023553095661
2019-09-02,1876AA,2.025275937172012
2020-04-28,1857AA,1.648864423942803
2019-11-27,1851CA,1.519949695817494
2020-04-12,1842BA,0.40882058775934377
2020-03-27,1830AA,7.384689599547501
2019-12-08,1827AA,2.851957120412342
2019-12-07,1826AA,5.219649770822131
2019-11-08,1819AA,7.1014753588788215
2020-01-17,1811CA,2.2911262608029492
2019-10-11,1801AA,2.857117271439914
2020-05-15,1798AA,2.4963502271350055
2020-02-21,1767CA,7.475265985964766
2019-08-28,1766CA,4.5599157330735
2020-04-14,1764AA,2.0741545013980045
2020-01-04,1745BA,3.364870095877292
2020-04-25,1741BA,4.100713920362106
2019-11-13,1712AA,6.869882148326716
2019-10-08,1698CA,9.716600477736936
2019-11-05,1688CA,1.2494409273148988
2020-01-22,1681CA,15.940622014751332
2019-10-11,1678CA,3.2356147836506777
2020-06-03,1672AA,0.2169486750623184
2019-12-25,1584BA,0.7143781526496422
2020-02-05,1582CA,2.0507114942754754
2020-04-10,1571AA,6.114044819408925
2020-01-08,1488CA,1.0270273153215814
2019-12-19,1468AA,4.20892661686392
2020-03-30,1434BA,2.7449419783207283
2019-11-06,1420CA,6.885180861876772
2019-11-12,1403CA,0.788374708898383
2019-09-27,1390BA,9.762437110854504
2020-05-08,1374CA,3.502218682072442
2020-03-23,1373BA,3.9602182644277297
2020-02-07,1367CA,1.1607787455324372
2019-11-28,1326AA,7.7377631121856
2020-05-19,1325AA,1.6806283379344111
2020-01-16,1321BA,0.38122073139969737
2020-04-29,1317BA,0.46807998863345857
2019-11-22,1315BA,0.5957706358582604
2020-03-04,1308BA,3.2649018427316765
2019-09-02,1296CA,6.4327424305625405
2019-10-09,1295CA,0.6034550473179725
2020-05-03,1283CA,0.04615244795647893
2020-03-18,1281BA,1.1174550214720733
2019-12-23,1244AA,4647.415746270004
2020-04-21,1206BA,66.61688849625801
2019-09-13,1196AA,3.0399256051350285
2019-10-25,3271CA,0.08723633745784326
2020-05-12,3264CA,3.4395655088360453
2020-02-16,3249CA,7.952681878750457
2020-03-02,3239AA,9.529049173354046
2020-05-27,3205AA,0.028204088487070456
2019-11-24,3180BA,0.32220918142551347
2020-03-16,3178CA,0.5554304642139134
2019-11-15,3271CA,1.1587763069638084
2019-09-14,3264CA,3.6415712222572982
2019-10-04,3249CA,1.77595710546116
2020-04-05,3239AA,7.835561345330194
2020-02-06,3205AA,0.5273518198516912
2020-02-01,3180BA,4.493545025184908
2019-12-21,3178CA,0.6699872617867824
2020-03-19,3126BA,6.174167544352626
2019-12-09,3098AA,5.987289873018009
2020-05-21,3075BA,3.7263975689812585
2020-04-25,3038BA,0.7120527219813017
2019-09-13,3016BA,1.3178463803505984
2020-03-03,3007CA,1.601536457649627
2020-03-26,3006CA,5.062401068923801
2020-06-13,2573CA,31.56445137322912
2019-12-09,2565CA,3.9481443380491323
2020-01-18,2548CA,4.719145360362561
2020-03-24,2539AA,5.397122994728699
2020-03-25,2528CA,861.3533681675125
2020-03-31,2473CA,8689.197901761981
2020-06-04,2458CA,3919.8045105165197
2019-10-19,2449CA,1.9599300607349057
2019-09-19,2422BA,745.4056160521237
2019-11-20,2418CA,10937.515349638394
2020-05-28,2391CA,7896.539134545752
2019-10-15,2371CA,1568.0057513931986
2020-05-13,2365AA,6.1420434247571665
2020-04-07,2336BA,150.71897999246409
2020-06-12,2267CA,3.894661757330437
2020-03-26,2143AA,8.287277633975977
2019-11-24,2117BA,39.23230226339979
2020-01-04,2096AA,1.3537062804923983
2019-11-05,1947CA,8.477742988250093
2019-09-23,1902BA,8.404712074850087
2019-10-14,1876AA,1.8904732115493972
2020-01-28,1857AA,2.870949092303926
2019-11-01,1851CA,1.6946880224888616
2020-03-09,1842BA,0.2996093925771489
2020-02-23,1830AA,0.9548768403343455
2020-04-13,1827AA,3.915588867838382
2020-05-08,1826AA,0.44069425234020465
2020-04-18,1819AA,3.576348440632718
2020-04-12,1811CA,6.12166136116839
2020-04-22,1801AA,1.467655011410654
2019-12-03,1798AA,5.494192638482947
2019-08-23,1767CA,1.7738280565160491
2019-10-03,1766CA,8.910982135282875
2020-02-23,1764AA,2.5324483068050627
2020-05-22,1745BA,1.1692364796447419
2020-05-25,1741BA,4.1610798809847775
2020-02-17,1712AA,0.4819004481597555
2019-12-25,1698CA,6.717411902084676
2019-09-24,1688CA,2.5255356623140033
2020-04-10,1681CA,33.92789947028424
2020-04-23,1678CA,9.495053299806642
2020-01-07,1672AA,1.8595483444452565
2020-04-19,1584BA,0.9676520828018552
2019-08-19,1582CA,1.5156482293231741
2020-05-29,1571AA,3.701811251241711
2019-10-20,1488CA,3.9065617057662494
2019-10-16,1468AA,4.811806564372059
2020-04-06,1434BA,4.052516731299986
2019-10-25,1420CA,7.390925441407015
2019-09-01,1403CA,0.7950881542533553
2019-09-30,1390BA,9.91898869698845
2019-11-19,1374CA,2.526966607079565
2019-11-22,1373BA,0.15930645103491625
2019-12-20,1367CA,1.0650343937489342
2020-05-20,1326AA,3.7489808601896457
